run,source,fold,family,failed,n_lipids,n_test,r2_mean,r2_median,corr_mean,corr_median,rmse_mean,rmse_median,mae_mean,mae_median
FOLD-5-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.30389615895826594,0.2848013564850976,0.5595804861393784,0.5611879310883788,0.0006423708871708069,0.0001968064365271,0.00047421368748002486,0.0001521694692788
FOLD-5-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.30578955671336105,0.286388301635375,0.5618876136755636,0.564048668133149,0.0006433642647073946,0.0001967027390626,0.0004734655536412193,0.000152404558149
FOLD-5-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.30817567570029947,0.284331349603835,0.5617316011227781,0.5597890646865665,0.000643296513163826,0.0001961059472691,0.000474599175588245,0.0001518192145173
FOLD-5-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.31699690622190924,0.2968117668821622,0.5698291633788111,0.5706658315210372,0.0006374361046976083,0.0001951366881317,0.00047169218861115665,0.0001523779923344
FOLD-5-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.3124303541102224,0.2937440425375529,0.564335202368028,0.5656991061907679,0.0006391574122985844,0.0001953030342952,0.00047257941316780394,0.0001513212162468
FOLD-5-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-5,manifold,False,173,1726060,0.29172636333705393,0.278236299513914,0.5548680514717347,0.5576068732830622,0.0006473516235135869,0.0002023126066637,0.0004765378253960035,0.0001523127964313
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.2882056741897999,0.2714952511483871,0.5549735710125098,0.560655764902487,0.0006535265008040392,0.0002023424149587,0.00048077710772885426,0.0001529586431537
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.2941305071355197,0.2766249118173832,0.5576924547937884,0.5631184551309735,0.0006489291418922924,0.0002001212429769,0.0004794069141739394,0.0001520689871848
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.28207084148173533,0.2667745700180415,0.5522936861896964,0.548341514330268,0.0006536467304625957,0.0002052063931207,0.0004827753987018461,0.0001527033199737
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.287552221619092,0.2664189016170104,0.554002912049444,0.5553486291546117,0.0006484293698918365,0.0002031342244782,0.00048004209778405854,0.0001537166305345
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.3005847345746046,0.278560879245472,0.559898139643978,0.5617368432414767,0.0006446422325476044,0.0001994819878616,0.00047854856824641214,0.0001517490196662
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.30269775006022687,0.2832358650781013,0.5630164612235046,0.5628132562775299,0.000643655620911311,0.0001988911817151,0.0004761750000814785,0.0001521281411989
FOLD-5-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.28330616294782807,0.264038473659283,0.5498101763047757,0.5545038190212737,0.0006523265984575355,0.0002022858339252,0.0004839572757050325,0.0001539272316064
FOLD-5-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.2711514600187784,0.2556346969108644,0.5460029849775949,0.5417820881514057,0.0006547717117019637,0.0002089018429193,0.00048146542047869167,0.0001540720310364
FOLD-5-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.2731390049993894,0.2562420233061527,0.5457254268892514,0.5431614271593563,0.0006551514607016325,0.0002093900630435,0.0004837199030562054,0.0001540284489433
FOLD-5-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.2948479707377328,0.2750217511242396,0.5558987417068268,0.5533892870409228,0.0006458073493692446,0.0002006605969149,0.00047761571491737733,0.0001537191578804
FOLD-5-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.2689675390310508,0.251602409162192,0.542806255627252,0.5478793183587672,0.0006587714715590132,0.000205793003683,0.0004862667405704745,0.0001541753836246
FOLD-5-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.29200412272260473,0.2761420046816006,0.5559433124786515,0.5505079535168045,0.0006507873133277101,0.0002004283736897,0.00048237923229761534,0.0001529894781539
FOLD-5-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.28460765693429796,0.2652805664432441,0.5500027504084648,0.5492228171133209,0.0006531437647291466,0.0002024756160673,0.00048320753870250885,0.0001530425587453
FOLD-5-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.30047763354710166,0.2824622961975939,0.5612127441805034,0.5613458799160833,0.0006466165332488157,0.0001981167181105,0.0004790412899647122,0.0001528555885209
FOLD-5-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.2859352873102406,0.2668414609696325,0.5519872461767213,0.5521610954940361,0.0006525360413554801,0.0002025767554745,0.0004830615669421255,0.0001541278354415
FOLD-5-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.29594859999983814,0.2741743324378263,0.5604954169212294,0.5620232068585665,0.0006482388978335485,0.0002000186747767,0.0004783418128587981,0.0001533682418203
FOLD-5-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.2838421556663103,0.2625754946785,0.5524849996550769,0.5496421623907459,0.0006511291445429455,0.0002030720594466,0.0004819199993173422,0.0001534095637264
FOLD-5-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-5,spectral,False,173,1726060,0.2903836159159211,0.2742892970356811,0.5521114512379892,0.5573227217208585,0.0006487092346818958,0.000200777264639,0.00048112699742283493,0.0001538539198991
FOLD-6-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.40217554176726744,0.4040503900532723,0.6285907671864274,0.6433544230260412,0.0005744203826039115,0.0001805055744699,0.0004191196198521618,0.0001271821641076
FOLD-6-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.4020259468411773,0.3985024205588103,0.628088062694284,0.6397955935502617,0.0005744980407529868,0.0001794589750633,0.000419665164825585,0.0001266307281381
FOLD-6-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.4090708047902354,0.4076153012046222,0.6330263141926131,0.6440245909312502,0.0005716956004287383,0.0001789513285752,0.0004174426903321266,0.000126375796804
FOLD-6-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.40529217472413537,0.4065857650732921,0.6314141028243073,0.6457471512438941,0.0005732906351089696,0.0001797350082731,0.0004184638336474131,0.0001268703262243
FOLD-6-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.40426875773684234,0.4077868590912481,0.6297141408763033,0.6420434240828157,0.0005730513115598791,0.0001805789686679,0.0004199022105891408,0.0001272952258202
FOLD-6-MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.40012499370131854,0.4007796506092785,0.6268596427296854,0.638493513997131,0.0005752849860478821,0.0001819116614439,0.00042052556045153196,0.0001280169748199
FOLD-6-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.3943439716044255,0.4000169598284941,0.6235186754823793,0.63679817796018,0.0005778514059501572,0.0001822463596592,0.00042115410086214413,0.0001280352849494
FOLD-6-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.3896493388806027,0.3963509333542035,0.6241990133449257,0.6408973238650822,0.0005794076736519588,0.0001831819022792,0.00042152529946634155,0.0001281719298897
FOLD-6-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.38428899824609386,0.3844396390465859,0.6185756933656021,0.6337982047741241,0.0005822205658745809,0.0001851139456557,0.0004236292502466525,0.0001288355602846
FOLD-6-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.39986660412073566,0.4114749542657093,0.6290895130799856,0.6441385463391445,0.0005750713857612466,0.0001817270586503,0.0004191421577198777,0.0001270111695954
FOLD-6-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.3918761335763766,0.3979328642107944,0.6236467748328675,0.6382521547454693,0.0005789453116305105,0.0001828496027229,0.00042092334514675316,0.0001272945508085
FOLD-6-MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.39309132411681813,0.4011007978116846,0.6249090741901465,0.6379994414539314,0.000578175259792659,0.0001824040780779,0.00042021230525128995,0.000127205539352
FOLD-6-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.405335234792827,0.4130167929634566,0.6319265036659419,0.646413059142959,0.0005724496132504492,0.0001798400223137,0.0004172507732725173,0.0001263762779235
FOLD-6-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.4016689700347291,0.4078114013178149,0.6278337443801437,0.6416537760242466,0.0005742503364118653,0.000181800858511,0.00041873065123081073,0.0001269291986361
FOLD-6-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.3990995945475196,0.4012231869387116,0.6272841211349647,0.6427829517628871,0.0005757840382726734,0.0001814888110967,0.00042079842732226764,0.0001271739414402
FOLD-6-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.40135339360302486,0.4100646607516163,0.6280267053517387,0.6427627673272807,0.0005748558995776999,0.0001801497802422,0.0004201705039507411,0.0001274459618797
FOLD-6-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.40353448619528653,0.4016123606959766,0.6295725501567042,0.6413040738509531,0.0005741144069099416,0.0001792335540226,0.00041908082256836656,0.0001267534928068
FOLD-6-MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,experiment_batch_cv_prune,FOLD-6,manifold,False,173,436178,0.40065219788320644,0.4018640585372988,0.6293607600120525,0.6405826741771024,0.0005756666494099409,0.0001796039958819,0.0004202673160701362,0.0001267530191511
FOLD-6-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-6,spectral,False,173,436178,0.40268262277715383,0.400005631939192,0.6289323421585138,0.6425853895323307,0.0005747048069717859,0.0001793351617465,0.0004197977649520908,0.0001264639462222
FOLD-6-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-6,spectral,False,173,436178,0.4087099906363482,0.4041018909715865,0.6331985395581434,0.6479815101542118,0.0005713383854592763,0.0001782438637053,0.0004183499125992262,0.0001259643336476
FOLD-6-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-6,spectral,False,173,436178,0.40379690900174325,0.4000011738672517,0.6299684200765272,0.6405790590400895,0.0005742454092801664,0.0001790676662825,0.00041956677156916605,0.0001262670346968
FOLD-6-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-6,spectral,False,173,436178,0.40878778404677646,0.4143582638977885,0.6330118761979456,0.6471219367653186,0.0005704308205824566,0.0001784657284326,0.0004173332081312391,0.0001262753018698
FOLD-6-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-6,spectral,False,173,436178,0.40837630313822715,0.4041349005979391,0.63215466782887,0.64161033646788,0.0005721801937991379,0.000177819764477,0.0004184995994965679,0.0001264573634197
FOLD-6-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-6,spectral,False,173,436178,0.4038162492999751,0.4031671014315267,0.6310845243710643,0.6455216592525199,0.0005727962868517924,0.0001796598179502,0.00041874855303200944,0.0001267634847656
FOLD-6-SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-6,spectral,False,173,436178,0.4033397126565074,0.3975386665035526,0.6287680646898037,0.6419218835626297,0.0005740511797288225,0.0001790497382529,0.00041950118158982897,0.0001265324388543
FOLD-6-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-6,spectral,False,173,436178,0.4035821030232824,0.4062032201823146,0.6299452658971245,0.6455668734484244,0.0005742732190605999,0.000179572755216,0.0004198598241644404,0.0001265538942872
FOLD-6-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,experiment_batch_cv_prune,FOLD-6,spectral,False,173,436178,0.4039876182540415,0.4014934469297803,0.6303887815319743,0.6472200976355389,0.0005736120819805517,0.000180428166217,0.0004188852650912014,0.0001271776266502
FOLD-6-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,experiment_batch_cv_prune,FOLD-6,spectral,False,173,436178,0.40083339108534183,0.4033471569489353,0.6295062837414097,0.6435176165888333,0.0005756436424969248,0.0001796882497911,0.0004201195670121607,0.0001259302521713
FOLD-6-SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,experiment_batch_cv_prune,FOLD-6,spectral,False,173,436178,0.4043437784487297,0.4040667102062868,0.6302012797958206,0.6451274602368503,0.0005739834553603985,0.00017965703808,0.0004192708663301032,0.0001267888206992
FOLD-6-SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,experiment_batch_cv_prune,FOLD-6,spectral,False,173,436178,0.40209134724938494,0.4001539491610475,0.6290607694474986,0.6408822823672294,0.0005749590840114728,0.0001793677361195,0.0004207149404425877,0.000126869409869
